VID,Company
0BB4_0A6F,SMARTPHONE SYNC
0BB4_0A70,SMARTPHONE SYNC
0BB4_0A71,SMARTPHONE SYNC
0BB4_0A72,SMARTPHONE SYNC
0BB4_0A73,SMARTPHONE SYNC
0BB4_0A74,SMARTPHONE SYNC
0BB4_0A75,SMARTPHONE SYNC
0BB4_0A76,SMARTPHONE SYNC
0BB4_0A77,SMARTPHONE SYNC
0BB4_0A78,SMARTPHONE SYNC
0BB4_0A79,SMARTPHONE SYNC
0BB4_0A7A,SMARTPHONE SYNC
0BB4_0A7B,SMARTPHONE SYNC
0BB4_0A7C,SMARTPHONE SYNC
0BB4_0A7D,SMARTPHONE SYNC
0BB4_0A7E,SMARTPHONE SYNC
0BB4_0A7F,SMARTPHONE SYNC
0BB4_0A80,SMARTPHONE SYNC
0BB4_0A81,SMARTPHONE SYNC
0BB4_0A82,SMARTPHONE SYNC
0BB4_0A83,SMARTPHONE SYNC
0BB4_0A84,SMARTPHONE SYNC
0BB4_0A85,SMARTPHONE SYNC
0BB4_0A86,SMARTPHONE SYNC
0BB4_0A87,SMARTPHONE SYNC
0BB4_0A88,SMARTPHONE SYNC
0BB4_0A89,SMARTPHONE SYNC
0BB4_0A8A,SMARTPHONE SYNC
0BB4_0A8B,SMARTPHONE SYNC
0BB4_0A8C,SMARTPHONE SYNC
0BB4_0A8D,SMARTPHONE SYNC
0BB4_0A8E,SMARTPHONE SYNC
0BB4_0A8F,SMARTPHONE SYNC
0BB4_0A90,SMARTPHONE SYNC
0BB4_0A91,SMARTPHONE SYNC
0BB4_0A92,SMARTPHONE SYNC
0BB4_0A93,SMARTPHONE SYNC
0BB4_0A94,SMARTPHONE SYNC
0BB4_0A95,SMARTPHONE SYNC
0BB4_0A96,SMARTPHONE SYNC
0BB4_0A97,SMARTPHONE SYNC
0BB4_0A98,SMARTPHONE SYNC
0BB4_0A99,SMARTPHONE SYNC
0BB4_0A9A,SMARTPHONE SYNC
0BB4_0A9B,SMARTPHONE SYNC
0BB4_0A9C,SMARTPHONE SYNC
0BB4_0A9D,SMARTPHONE SYNC
0BB4_0A9E,SMARTPHONE SYNC
0BB4_0A9F,SMARTPHONE SYNC
0BB4_0B03,OZONE MOBILE BROADBAND
0BB4_0B04,HERMES / TYTN / T-MOBILE MDA VARIO II / O2 XDA TRION
0BB4_0B05,P3600
0BB4_0B06,ATHENA / ADVANTAGE X7500 / DOPOD U1000 / T-MOBILE AMEO
0BB4_0B0C,ELF / TOUCH / P3450 / T-MOBILE MDA TOUCH / O2 XDA NOVA / DOPOD S1
0BB4_0B1F,SONY ERICSSON XPERIA X1
0BB4_0B2F,RHODIUM
0BB4_0B51,QTEK 8310 MOBILE PHONE [TORNADO NOBLE]
0BB4_0BCE,VARIO MDA
0BB4_0C01,DREAM / ADP1 / G1 / MAGIC / TATTOO / FP1
0BB4_0C02,DREAM / ADP1 / G1 / MAGIC / TATTOO (DEBUG)
0BB4_0C03,ANDROID PHONE [FAIRPHONE FIRST EDITION (FP1)]
0BB4_0C13,DIAMOND
0BB4_0C1F,SONY ERICSSON XPERIA X1
0BB4_0C5F,SNAP
0BB4_0C86,SENSATION
0BB4_0C87,DESIRE (DEBUG)
0BB4_0C8D,EVO 4G (DEBUG)
0BB4_0C91,VISION
0BB4_0C94,VISION
0BB4_0C97,LEGEND
0BB4_0C99,DESIRE (DEBUG)
0BB4_0C9E,INCREDIBLE
0BB4_0CA2,DESIRE HD (DEBUG MODE)
0BB4_0CA5,ANDROID PHONE [EVO SHIFT 4G]
0BB4_0CAB,DESIRE / DESIRE HD / HERO / THUNDERBOLT (HTC SYNC MODE)
0BB4_0CAE,T-MOBILE MYTOUCH 4G SLIDE [DOUBLESHOT]
0BB4_0DE5,ONE (M7)
0BB4_0DEA,M7_UL [HTC ONE]
0BB4_0F25,ONE M8
0BB4_0F63,DESIRE 610 VIA MTP
0BB4_0F64,DESIRE 601
0BB4_0FB4,REMOTE NDIS BASED DEVICE
0BB4_0FF0,ONE MINI (M4)
0BB4_0FF8,DESIRE HD (TETHERING MODE)
0BB4_0FF9,DESIRE / DESIRE HD / HERO / THUNDERBOLT (CHARGE MODE)
0BB4_0FFE,DESIRE HD (MODEM MODE)
0BB4_0FFF,ANDROID FASTBOOT BOOTLOADER
0BB4_2008,ANDROID PHONE VIA MTP [MT65XX]
0BB4_200B,ANDROID PHONE VIA PTP [WIKO CINK PEAX 2]
0BB4_2134,VIVE HUB (SMSC USB2137B)
0BB4_2744,VIVE HUB (HTC CB USB2)
0BB4_2C87,VIVE
0BB5,MURATA MANUFACTURING CO. LTD
0BB6,NETWORK ALCHEMY
0BB7,JOYTECH COMPUTER CO. LTD
0BB8,HITACHI SEMICONDUCTOR AND DEVICES SALES CO. LTD
0BB9,EIGER M&C CO. LTD
0BBA,ZACCESS SYSTEMS
0BBB,GENERAL METERS CORP.
0BBC,ASSISTIVE TECHNOLOGY INC.
0BBD,SYSTEM CONNECTION INC.
0BC0,KNILINK TECHNOLOGY INC.
0BC1,FUW YNG ELECTRONICS CO. LTD
0BC2,SEAGATE RSS LLC
0BC2_0502,ST3300601CB-RK 300 GB EXTERNAL HARD DRIVE
0BC2_0503,ST3250824A [BARRACUDA 7200.9]
0BC2_2000,STORAGE ADAPTER V3 (TPP)
0BC2_2100,FREEAGENT GO
0BC2_2200,FREEAGENT GO FW
0BC2_2300,EXPANSION PORTABLE
0BC2_231A,EXPANSION PORTABLE
0BC2_231C,EXPANSION PORTABLE
0BC2_2320,USB 3.0 BRIDGE [PORTABLE EXPANSION DRIVE]
0BC2_2321,EXPANSION PORTABLE
0BC2_2322,SRD0NF1 EXPANSION PORTABLE (STEA)
0BC2_2340,FREEAGENT EXTERNAL HARD DRIVE
0BC2_3000,FREEAGENT DESKTOP
0BC2_3008,FREEAGENT DESK 1TB
0BC2_3101,FREEAGENT XTREME 640GB
0BC2_3312,SRD00F2 EXPANSION DESKTOP DRIVE (STBV)
0BC2_331A,DESKTOP HDD 5TB (ST5000DM000)
0BC2_3320,SRD00F2 [EXPANSION DESKTOP DRIVE]
0BC2_3322,SRD0NF2 [EXPANSION DESKTOP DRIVE]
0BC2_3323,SEAGATE RSS LLC
0BC2_3332,EXPANSION
0BC2_3343,DESKTOP DRIVE STGY8000400
0BC2_5020,FREEAGENT GOFLEX
0BC2_5021,FREEAGENT GOFLEX USB 2.0
0BC2_5030,FREEAGENT GOFLEX UPGRADE CABLE STAE104
0BC2_5031,FREEAGENT GOFLEX USB 3.0
0BC2_5032,SATA CABLE
0BC2_5070,FREEAGENT GOFLEX DESK
0BC2_5071,FREEAGENT GOFLEX DESK
0BC2_50A1,FREEAGENT GOFLEX DESK
0BC2_50A5,FREEAGENT GOFLEX DESK USB 3.0
0BC2_5121,FREEAGENT GOFLEX
0BC2_5161,FREEAGENT GOFLEX DOCK
0BC2_6126,MAXTOR D3 STATION 5TB
0BC2_61B5,MAXTOR HX-M201TCB [M3 PORTABLE 2TB]
0BC2_61B6,MAXTOR HX-M101TCB/GM [M3 PORTABLE 1TB]
0BC2_61B7,MAXTOR M3 PORTABLE
0BC2_A003,BACKUP PLUS
0BC2_A0A1,BACKUP PLUS DESKTOP
0BC2_A0A4,BACKUP PLUS DESKTOP DRIVE
0BC2_AA14,STJ4000400 [SEAGATE BASIC PORTABLE DRIVE 4TB]
0BC2_AB00,SLIM PORTABLE DRIVE
0BC2_AB1E,BACKUP PLUS PORTABLE DRIVE
0BC2_AB20,BACKUP PLUS PORTABLE DRIVE
0BC2_AB21,BACKUP PLUS SLIM
0BC2_AB24,BACKUP PLUS PORTABLE DRIVE
0BC2_AB26,BACKUP PLUS SLIM PORTABLE DRIVE 1 TB
0BC2_AB28,SEAGATE BACKUP PLUS PORTABLE 5TB SRD00F1
0BC2_AB2D,SRD00F1 [BACKUP PLUS ULTRA SLIM]
0BC2_AB31,BACKUP PLUS DESKTOP DRIVE (5TB)
0BC2_AB34,BACKUP PLUS
0BC2_AB38,BACKUP PLUS HUB (MASS STORAGE)
0BC2_AB44,BACKUP PLUS HUB
0BC2_AC20,BACKUP PLUS SLIM 2TB
0BC3,IPWIRELESS INC.
0BC3_0001,UMTS-TDD (TD-CDMA) MODEM
0BC4,MICROCUBE CORP.
0BC5,JCN CO. LTD
0BC6,EXWAY INC.
0BC7,X10 WIRELESS TECHNOLOGY INC.
0BC7_0001,ACTIVEHOME (ACPI-COMPLIANT)
0BC7_0002,FIRECRACKER INTERFACE (ACPI-COMPLIANT)
0BC7_0003,VGA VIDEO SENDER (ACPI-COMPLIANT)
0BC7_0004,X10 RECEIVER
0BC7_0005,WIRELESS TRANSCEIVER (ACPI-COMPLIANT)
0BC7_0006,WIRELESS TRANSCEIVER (ACPI-COMPLIANT)
0BC7_0007,WIRELESS TRANSCEIVER (ACPI-COMPLIANT)
0BC7_0008,WIRELESS TRANSCEIVER (ACPI-COMPLIANT)
0BC7_0009,WIRELESS TRANSCEIVER (ACPI-COMPLIANT)
0BC7_000A,WIRELESS TRANSCEIVER (ACPI-COMPLIANT)
0BC7_000B,TRANSCEIVER (ACPI-COMPLIANT)
0BC7_000C,TRANSCEIVER (ACPI-COMPLIANT)
0BC7_000D,TRANSCEIVER (ACPI-COMPLIANT)
0BC7_000E,TRANSCEIVER (ACPI-COMPLIANT)
0BC7_000F,TRANSCEIVER (ACPI-COMPLIANT)
0BC8,TELMAX COMMUNICATIONS
0BC9,ECI TELECOM LTD
0BCA,STARTEK ENGINEERING INC.
0BCB,PERFECT TECHNIC ENTERPRISE CO. LTD
0BD7,ANDREW PARGETER & ASSOCIATES
0BD7_A021,AMPTEK DP4 MULTICHANNEL SIGNAL ANALYZER
0BDA,REALTEK SEMICONDUCTOR CORP.
0BDA_0103,USB 2.0 CARD READER
0BDA_0104,MASS STORAGE DEVICE
0BDA_0106,MASS STORAGE DEVICE
0BDA_0107,MASS STORAGE DEVICE
0BDA_0108,MASS STORAGE DEVICE
0BDA_0109,MICROSDXC CARD READER [HAMA 00091047]
0BDA_0111,RTS5111 CARD READER CONTROLLER
0BDA_0113,MASS STORAGE DEVICE
0BDA_0115,MASS STORAGE DEVICE (MULTICARD READER)
0BDA_0116,RTS5116 CARD READER CONTROLLER
0BDA_0117,MASS STORAGE DEVICE
0BDA_0118,MASS STORAGE DEVICE
0BDA_0119,STORAGE DEVICE (SD CARD READER)
0BDA_0129,RTS5129 CARD READER CONTROLLER
0BDA_0138,RTS5138 CARD READER CONTROLLER
0BDA_0139,RTS5139 CARD READER CONTROLLER
0BDA_0151,MASS STORAGE DEVICE (MULTICARD READER)
0BDA_0152,MASS STORAGE DEVICE
0BDA_0153,3-IN-1 (SD/SDHC/SDXC) CARD READER
0BDA_0156,MASS STORAGE DEVICE
0BDA_0157,MASS STORAGE DEVICE
0BDA_0158,USB 2.0 MULTICARD READER
0BDA_0159,RTS5159 CARD READER CONTROLLER
0BDA_0161,MASS STORAGE DEVICE
0BDA_0168,MASS STORAGE DEVICE
0BDA_0169,MASS STORAGE DEVICE
0BDA_0171,MASS STORAGE DEVICE
0BDA_0176,MASS STORAGE DEVICE
0BDA_0178,MASS STORAGE DEVICE
0BDA_0179,RTL8188ETV WIRELESS LAN 802.11N NETWORK ADAPTER
0BDA_0184,RTS5182 CARD READER
0BDA_0186,CARD READER
0BDA_0301,MULTICARD READER
0BDA_0307,CARD READER
0BDA_0316,CARD READER
0BDA_0326,CARD READER
0BDA_0411,HUB
0BDA_0811,REALTEK 8812AU/8821AU 802.11AC WLAN ADAPTER [USB WIRELESS DUAL-BAND ADAPTER 2.4/5GHZ]
0BDA_0821,RTL8821A BLUETOOTH
0BDA_1724,RTL8723AU 802.11N WLAN ADAPTER
0BDA_1A2B,RTL8188GU 802.11N WLAN ADAPTER (DRIVER CDROM MODE)
0BDA_2831,RTL2831U DVB-T
0BDA_2832,RTL2832U DVB-T
0BDA_2838,RTL2838 DVB-T
0BDA_5401,RTL 8153 USB 3.0 HUB WITH GIGABIT ETHERNET
0BDA_5411,RTS5411 HUB
0BDA_568C,INTEGRATED WEBCAM HD
0BDA_570C,ASUS LAPTOP CAMERA
0BDA_5730,HP 2.0MP HIGH DEFINITION WEBCAM
0BDA_5751,INTEGRATED WEBCAM
0BDA_5775,HP "TRUEVISION HD" LAPTOP CAMERA
0BDA_5776,HP TRUEVISION HD INTEGRATED WEBCAM
0BDA_57B3,ACER 640 Ã— 480 LAPTOP CAMERA
0BDA_57CC,HD WEBCAM - REALTEK SEMICONDUCTOR
0BDA_57CF,HD WEBCAM
0BDA_57DA,BUILT-IN VIDEO CAMERA
0BDA_58C2,INTEGRATED WEBCAM HD
0BDA_58C8,INTEGRATED WEBCAM HD
0BDA_8150,RTL8150 FAST ETHERNET ADAPTER
0BDA_8151,RTL8151 ADAPTEON BUSINESS MOBILE NETWORKS BV
0BDA_8152,RTL8152 FAST ETHERNET ADAPTER
0BDA_8153,RTL8153 GIGABIT ETHERNET ADAPTER
0BDA_8171,RTL8188SU 802.11N WLAN ADAPTER
0BDA_8172,RTL8191SU 802.11N WLAN ADAPTER
0BDA_8174,RTL8192SU 802.11N WLAN ADAPTER
0BDA_8176,RTL8188CUS 802.11N WLAN ADAPTER
0BDA_8178,RTL8192CU 802.11N WLAN ADAPTER
0BDA_8179,RTL8188EUS 802.11N WIRELESS NETWORK ADAPTER
0BDA_817F,RTL8188RU 802.11N WLAN ADAPTER
0BDA_8187,RTL8187 WIRELESS ADAPTER
0BDA_8189,RTL8187B WIRELESS 802.11G 54MBPS NETWORK ADAPTER
0BDA_818B,RTL8192EU 802.11B/G/N WLAN ADAPTER
0BDA_8192,RTL8191SU 802.11N WIRELESS ADAPTER
0BDA_8193,RTL8192DU 802.11AN WLAN ADAPTER
0BDA_8197,RTL8187B WIRELESS ADAPTER
0BDA_8198,RTL8187B WIRELESS ADAPTER
0BDA_8199,RTL8187SU 802.11G WLAN ADAPTER
0BDA_8723,RTL8723A BLUETOOTH
0BDA_8812,RTL8812AU 802.11A/B/G/N/AC 2T2R DB WLAN ADAPTER
0BDA_8813,RTL8814AU 802.11A/B/G/N/AC WIRELESS ADAPTER
0BDA_881A,RTL8812AU-VS 802.11A/B/G/N/AC 2T2R DB WLAN ADAPTER
0BDA_8821,RTL8821A BLUETOOTH
0BDA_9210,RTL9210 M.2 NVME ADAPTER
0BDA_A811,RTL8811AU 802.11A/B/G/N/AC WLAN ADAPTER
0BDA_B009,REALTEK BLUETOOTH 4.2 ADAPTER
0BDA_B00A,REALTEK BLUETOOTH 4.2 ADAPTER
0BDA_B00B,REALTEK BLUETOOTH 4.2 ADAPTER
0BDA_B023,RTL8822BE BLUETOOTH 4.2 ADAPTER
0BDA_B711,RTL8188GU 802.11N WLAN ADAPTER (AFTER MODESWITCH)
0BDA_B720,RTL8723BU 802.11B/G/N WLAN ADAPTER
0BDA_B723,RTL8723B BLUETOOTH
0BDA_B728,RTL8723B BLUETOOTH
0BDA_B72A,RTL8723B BLUETOOTH
0BDA_B812,RTL88X2BU [AC1200 TECHKEY]
0BDA_F179,RTL8188FTV 802.11B/G/N 1T1R 2.4G WLAN ADAPTER
0BDB,ERICSSON BUSINESS MOBILE NETWORKS BV
0BDB_1000,BV BLUETOOTH DEVICE
0BDB_1002,BLUETOOTH DEVICE 1.2
0BDB_1049,C3607W MOBILE BROADBAND MODULE
0BDB_1900,F3507G MOBILE BROADBAND MODULE
0BDB_1902,F3507G V2 MOBILE BROADBAND MODULE
0BDB_1904,F3607GW MOBILE BROADBAND MODULE
0BDB_1905,F3607GW V2 MOBILE BROADBAND MODULE
0BDB_1906,F3607GW V3 MOBILE BROADBAND MODULE
0BDB_1909,F3307 V2 MOBILE BROADBAND MODULE
0BDB_190A,F3307 MOBILE BROADBAND MODULE
0BDB_190B,C3607W V2 MOBILE BROADBAND MODULE
0BDB_1926,H5321 GW MOBILE BROADBAND MODULE
0BDC,Y MEDIA CORP.
0BDD,ORANGE PCS
0BE2,KANDA TSUSHIN KOGYO CO. LTD
0BE3,TOYO CORP.
0BE4,ELKA INTERNATIONAL LTD
0BE5,DOME IMAGING SYSTEMS INC.
0BE6,DONG GUAN HUMEN WONDERFUL WIRE CABLE FACTORY
0BED,MEI
0BED_1100,CASHFLOW SC
0BED_1101,SERIES 2000 COMBO ACCEPTOR
0BEE,LTK INDUSTRIES LTD
0BEF,WAY2CALL COMMUNICATIONS
0BF0,PACE MICRO TECHNOLOGY PLC
0BF0_C010,EHD100SD
0BF1,INTRACOM S.A.
0BF1_0001,NETMOD DRIVER VER 2.4.17 (CAPI)
0BF1_0002,NETMOD DRIVER VER 2.4 (CAPI)
0BF1_0003,NETMOD DRIVER VER 2.4 (CAPI)
0BF2,KONEXX
0BF6,ADDONICS TECHNOLOGIES INC.
0BF6_0103,STORAGE DEVICE
0BF6_1234,STORAGE DEVICE
0BF6_A000,CABLE 205 (TPP)
0BF6_A001,CABLE 205
0BF6_A002,IDE BRIDGE
0BF7,SUNNY GIKEN INC.
0BF8,FUJITSU SIEMENS COMPUTERS
0BF8_1001,FUJITSU POCKET LOOX 600 PDA
0BF8_1006,SMARTCARD READER 2A
0BF8_1007,CONNECT2AIR E-5400 802.11G WIRELESS ADAPTER
0BF8_1009,CONNECT2AIR E-5400 D1700 802.11G WIRELESS ADAPTER [INTERSIL ISL3887]
0BF8_100C,KEYBOARD FSC KBPC PX
0BF8_100F,MINICARD D2301 802.11BG WIRELESS MODULE [SIS 163U]
0BF8_1017,KEYBOARD KB SCR
0BF8_101F,FUJITSU FULL HD PRO WEBCAM
0BFB,GRASS VALLEY GROUP
0BFB_0200,TURBO IDDR FRONT PANEL
0BFD,KVASER AB
0BFD_0004,USBCAN II
0BFD_000B,LEAF LIGHT HS
0BFD_000E,LEAF SEMIPRO HS
0C00,FIREFLY MOUSE MAT
0C00_1607,APEX M500
0C04,MOTO DEVELOPMENT GROUP INC.
0C05,APPIAN GRAPHICS
0C06,HASBRO GAMES INC.
0C07,INFINITE DATA STORAGE LTD
0C08,AGATE
0C08_0378,Q 16MB STORAGE DEVICE
0C09,COMJET INFORMATION SYSTEM
0C09_A5A5,LITTO VERSION USB2.0
0C0A,HIGHPOINT TECHNOLOGIES INC.
0C0A_6124,ROCKETSTOR 6124V
0C0B,DURA MICRO INC. (ACOMDATA)
0C0B_27CB,6-IN-1 FLASH READER AND WRITER
0C0B_27D7,MULTI MEMORY READER/WRITER MD-005
0C0B_27DA,MULTI MEMORY READER/WRITER MD-005
0C0B_27DC,MULTI MEMORY READER/WRITER MD-005
0C0B_27E7,35'' HDD CASE MD-231
0C0B_27EE,35'' HDD CASE MD-231
0C0B_2814,35'' HDD CASE MD-231
0C0B_2815,35'' HDD CASE MD-231
0C0B_281D,35'' HDD CASE MD-231
0C0B_5FAB,STORAGE ADAPTOR
0C0B_A109,CF/SM READER AND WRITER
0C0B_A10C,SD/MS READER AND WRITER
0C0B_B001,USB 2.0 MASS STORAGE IDE ADAPTER
0C0B_B004,MMC/SD READER AND WRITER
0C12,ZEROPLUS
0C12_0005,PSX VIBRATION FEEDBACK CONVERTER / INTEC WIRELESS CONTROLLER FOR XBOX
0C12_0030,PSX VIBRATION FEEDBACK CONVERTER
0C12_700E,LOGIC ANALYZER (LAP-C-16032)
0C12_8801,NYKO XBOX CONTROLLER
0C12_8802,XBOX CONTROLLER
0C12_8809,RED OCTANE IGNITION XBOX DDR PAD
0C12_880A,PELICAN ECLIPSE PL-2023
0C12_8810,XBOX CONTROLLER
0C12_9902,VIBRAX
0C15,IRIS GRAPHICS
0C16,GYRATION INC.
0C16_0002,RF TECHNOLOGY RECEIVER
0C16_0003,RF TECHNOLOGY RECEIVER
0C16_0008,RF TECHNOLOGY RECEIVER
0C16_0080,EHOME INFRARED RECEIVER
0C16_0081,EHOME INFRARED RECEIVER
0C17,CYBERBOARD A/S
0C18,SYNERTEK KOREA INC.
0C19,CYBERPIXIE INC.
0C1A,SILICON MOTION INC.
0C1B,MIPS TECHNOLOGIES
0C1C,HANG ZHOU SILAN ELECTRONICS CO. LTD
0C1F,MAGICARD
0C1F_1800,TANGO 2E
0C22,TALLY PRINTER CORP.
0C23,LERNOUT + HAUSPIE
0C24,TAIYO YUDEN
0C24_0001,BLUETOOTH ADAPTOR
0C24_0002,BLUETOOTH DEVICE2
0C24_0005,BLUETOOTH DEVICE(BC04-EXTERNAL)
0C24_000B,BLUETOOTH DEVICE(BC04-EXTERNAL)
0C24_000C,BLUETOOTH ADAPTOR
0C24_000E,BLUETOOTH DEVICE(BC04-EXTERNAL)
0C24_000F,BLUETOOTH DEVICE (V2.0+EDR)
0C24_0010,BLUETOOTH DEVICE(BC04-EXTERNAL)
0C24_0012,BLUETOOTH DEVICE(BC04-EXTERNAL)
0C24_0018,BLUETOOTH DEVICE(BC04-EXTERNAL)
0C24_0019,BLUETOOTH DEVICE
0C24_0021,BLUETOOTH DEVICE (V2.1+EDR)
0C24_0C24,BLUETOOTH DEVICE(SAMPLE)
0C24_FFFF,BLUETOOTH MODULE WITH BLUECORE IN DFU MODE
0C25,SAMPO CORP.
0C25_0310,SCREAM CAM
0C26,PROLIFIC TECHNOLOGY INC.
0C26_0018,USB-SERIAL CONTROLLER [ICOM INC. OPC-478UC]
0C26_002B,ICOM INC. IC-R30
0C27,RFIDEAS INC
0C27_232A,PCPROX PLUS RFID READER (CDC SERIAL)
0C27_3BFA,PCPROX CARD READER
0C2E,METROLOGIC INSTRUMENTS
0C2E_0007,METROLOGIC MS7120 BARCODE SCANNER (IBM SUREPOS MODE)
0C2E_0200,MS7120 BARCODE SCANNER
0C2E_0204,METROLOGIC MS7120 BARCODE SCANNER (KEYBOARD MODE)
0C2E_0206,METROLOGIC MS4980 BARCODE SCANNER
0C2E_0700,METROLOGIC MS7120 BARCODE SCANNER (UNI-DIRECTIONAL SERIAL MODE)
0C2E_0720,METROLOGIC MS7120 BARCODE SCANNER (BI-DIRECTIONAL SERIAL MODE)
0C2E_0A64,[STRATOS 2700]
0C2E_0B61,VUQUEST 3310G
0C2E_0B6A,VUQUEST 3310 AREA-IMAGING SCANNER
0C2E_0B81,BARCODE SCANNER VOYAGER 1400G SERIES
0C30,MUTOH INDUSTRIES LTD
0C30_6010,KONA 1400 CUTTING PLOTTER
0C35,EAGLETRON INC.
0C36,E INK CORP.
0C37,E.DIGITAL
0C38,DER AN ELECTRIC WIRE & CABLE CO. LTD
0C39,IFR
0C3A,FURUI PRECISE COMPONENT (KUNSHAN) CO. LTD
0C3B,KOMATSU LTD
0C3C,RADIUS CO. LTD
0C3D,INNOCOM INC.
0C3E,NEXTCELL INC.
0C40,ELMCU
0C40_8000,2.4GHZ RECEIVER
0C44,MOTOROLA IDEN
0C44_0021,IDEN P2K0 DEVICE
0C44_0022,IDEN P2K1 DEVICE
0C44_03A2,IDEN SMARTPHONE
0C44_41D9,I1 PHONE
0C45,MICRODIA
0C45_0011,EBUDDY
0C45_0520,MAXTRACK WIRELESS MOUSE
0C45_1018,COMPACT FLASH STORAGE MEMORY CARD READER
0C45_1020,MASS STORAGE READER
0C45_1028,MASS STORAGE READER
0C45_1030,MASS STORAGE READER
0C45_1031,SONIX MASS STORAGE DEVICE
0C45_1032,MASS STORAGE READER
0C45_1033,SONIX MASS STORAGE DEVICE
0C45_1034,MASS STORAGE READER
0C45_1035,MASS STORAGE READER
0C45_1036,MASS STORAGE READER
0C45_1037,SONIX MASS STORAGE DEVICE
0C45_1050,CF CARD READER
0C45_1058,HDD READER
0C45_1060,IFLASH SM-DIRECT CARD READER
0C45_1061,MASS STORAGE READER
0C45_1062,MASS STORAGE READER
0C45_1063,SONIX MASS STORAGE DEVICE
0C45_1064,MASS STORAGE READER
0C45_1065,MASS STORAGE READER
0C45_1066,MASS STORAGE READER
0C45_1067,MASS STORAGE READER
0C45_1158,A56AK
0C45_184C,VOIP PHONE
0C45_1A90,2M PIXEL MICROSCOPE CAMERA (WITH CAPTURE BUTTON) [ANDONSTAR V160]
0C45_5004,REDRAGON MITRA RGB KEYBOARD
0C45_5101,2.4G WIRELESS DEVICE [RII MX3]
0C45_6001,GENIUS VIDEOCAM NB
0C45_6005,SWEEX MINI WEBCAM
0C45_6007,VIDEOCAM EYE
0C45_6009,VIDEOCAM EXPRESSII
0C45_600D,TWINKLECAM USB CAMERA
0C45_6011,PC CAMERA (SN9C102)
0C45_6019,PC CAMERA (SN9C102)
0C45_6024,VIDEOCAM EXPRESSII
0C45_6025,VIDEOCAM EXPRESSII
0C45_6028,TYPHOON EASYCAM USB 330K (OLDER)
0C45_6029,TRIPLEX I-MINI PC CAMERA
0C45_602A,MEADE ETX-105EC CAMERA
0C45_602B,VIDEOCAM NB 300
0C45_602C,CLAS OHLSON TWC-30XOP WEBCAM
0C45_602D,VIDEOCAM EXPRESSII
0C45_602E,VIDEOCAM MESSENGER
0C45_6030,VIDEOCAM EXPRESSII
0C45_603F,VIDEOCAM EXPRESSII
0C45_6040,CCD PC CAMERA (PC390A)
0C45_606A,CCD PC CAMERA (PC390A)
0C45_607A,CCD PC CAMERA (PC390A)
0C45_607B,WIN2 PC CAMERA
0C45_607C,CCD PC CAMERA (PC390A)
0C45_607E,CCD PC CAMERA (PC390A)
0C45_6080,AUDIO (MICROPHONE)
0C45_6082,VIDEOCAM LOOK
0C45_6083,VIDEOCAM LOOK
0C45_608C,VIDEOCAM LOOK
0C45_608E,VIDEOCAM LOOK
0C45_608F,PC CAMERA (SN9C103 + OV7630)
0C45_60A8,VIDEOCAM LOOK
0C45_60AA,VIDEOCAM LOOK
0C45_60AB,PC CAMERA
0C45_60AF,VIDEOCAM LOOK
0C45_60B0,GENIUS VIDEOCAM LOOK
0C45_60C0,PC CAMERA WITH MIC (SN9C105)
0C45_60C8,WIN2 PC CAMERA
0C45_60CC,PC CAMERA WITH MIC (SN9C105)
0C45_60EC,PC CAMERA WITH MIC (SN9C105)
0C45_60EF,WIN2 PC CAMERA
0C45_60FA,PC CAMERA WITH MIC (SN9C105)
0C45_60FB,COMPOSITE DEVICE
0C45_60FC,PC CAMERA WITH MIC (SN9C105)
0C45_60FE,AUDIO (MICROPHONE)
0C45_6108,WIN2 PC CAMERA
0C45_6122,PC CAMERA (SN9C110)
0C45_6123,PC CAMERA (SN9C110)
0C45_6128,PC CAMERA (SN9C325 + OM6802)
0C45_612A,PC CAMERA (SN9C325)
0C45_612C,PC CAMERA (SN9C110)
0C45_612E,PC CAMERA (SN9C110)
0C45_612F,PC CAMERA (SN9C110)
0C45_6130,PC CAMERA (SN9C120)
0C45_6138,WIN2 PC CAMERA
0C45_613A,PC CAMERA (SN9C120)
0C45_613B,WIN2 PC CAMERA
0C45_613C,PC CAMERA (SN9C120)
0C45_613E,PC CAMERA (SN9C120)
0C45_6143,PC CAMERA (SN9C120 + SP80708)
0C45_6240,PC CAMERA (SN9C201 + MI1300)
0C45_6242,PC CAMERA (SN9C201 + MI1310)
0C45_6243,PC CAMERA (SN9C201 + S5K4AAFX)
0C45_6248,PC CAMERA (SN9C201 + OV9655)
0C45_624B,PC CAMERA (SN9C201 + CX1332)
0C45_624C,PC CAMERA (SN9C201 + MI1320)
0C45_624E,PC CAMERA (SN9C201 + SOI968)
0C45_624F,PC CAMERA (SN9C201 + OV9650)
0C45_6251,PC CAMERA (SN9C201 + OV9650)
0C45_6253,PC CAMERA (SN9C201 + OV9650)
0C45_6260,PC CAMERA (SN9C201 + OV7670ISP)
0C45_6262,PC CAMERA (SN9C201 + OM6802)
0C45_6270,PC CAMERA (SN9C201 + MI0360/MT9V011 OR MI0360SOC/MT9V111) U-CAM PC CAMERA NE878 WHITCOM WHC017 ...
0C45_627A,PC CAMERA (SN9C201 + S5K53BEB)
0C45_627B,PC CAMERA (SN9C201 + OV7660)
